Division_Code,Division_Title,SubDivision_Code,SubDivision_Title,Group_Code,Group_Title,Family_Code,Family_Title,NCO_2015_Code,Occupation_Title,QP_NOS_Reference
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7422,Information and Communications Technology Installers and Servicers,7422.1203,DAS Set-Top Box Installer and Service Technician,03
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7422,Information and Communications Technology Installers and Servicers,7422.1300,Television Service and Repairman,00
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7422,Information and Communications Technology Installers and Servicers,7422.1302,Television Repair Technician,02
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7422,Information and Communications Technology Installers and Servicers,7422.1400,Radio Technician (Radio Manufacturing),00
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7422,Information and Communications Technology Installers and Servicers,7422.1500,Radio Mechanic,00
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7422,Information and Communications Technology Installers and Servicers,7422.1600,"Radio Craftsman, Installation",00
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7422,Information and Communications Technology Installers and Servicers,7422.1700,"Radio Craftsman, Maintenance",00
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7422,Information and Communications Technology Installers and Servicers,7422.1801,Site Surveyor/R F Site Surveyor,01
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7422,Information and Communications Technology Installers and Servicers,7422.1901,Assembly Line Operator,01
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7422,Information and Communications Technology Installers and Servicers,7422.2001,Field Technician: (Computing and Peripherals),01
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7422,Information and Communications Technology Installers and Servicers,7422.2002,Installation (Computing and Peripherals),02
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7422,Information and Communications Technology Installers and Servicers,7422.2101,Field Technician: (Networking and Storage),01
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7422,Information and Communications Technology Installers and Servicers,7422.2201,Test and Repair Technician,01
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7422,Information and Communications Technology Installers and Servicers,7422.2301,Smartphones Repair Technician,01
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7422,Information and Communications Technology Installers and Servicers,7422.3001,Tower Technician,01
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7422,Information and Communications Technology Installers and Servicers,7422.9900,"Information and Communications Technology Installers and Servicers, Other",00
7,Craft and Related Trades Workers,75,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",751,Food Processing and Related Trade Workers,7511,"Butchers, Fishmongers and Related Food Preparers",7511.0100,Butcher,00
7,Craft and Related Trades Workers,75,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",751,Food Processing and Related Trade Workers,7511,"Butchers, Fishmongers and Related Food Preparers",7511.0200,Slaughterer,00
7,Craft and Related Trades Workers,75,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",751,Food Processing and Related Trade Workers,7511,"Butchers, Fishmongers and Related Food Preparers",7511.0300,Sausage Maker,00
7,Craft and Related Trades Workers,75,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",751,Food Processing and Related Trade Workers,7511,"Butchers, Fishmongers and Related Food Preparers",7511.0400,Briner,00
7,Craft and Related Trades Workers,75,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",751,Food Processing and Related Trade Workers,7511,"Butchers, Fishmongers and Related Food Preparers",7511.0500,Pickler (Meat Product),00
7,Craft and Related Trades Workers,75,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",751,Food Processing and Related Trade Workers,7511,"Butchers, Fishmongers and Related Food Preparers",7511.0600,Shactor,00
7,Craft and Related Trades Workers,75,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",751,Food Processing and Related Trade Workers,7511,"Butchers, Fishmongers and Related Food Preparers",7511.9900,"Butchers, Fishmongers and Related Food",00
7,Craft and Related Trades Workers,75,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",751,Food Processing and Related Trade Workers,7512,"Bakers, Pastry Cooks and Confectionery Makers",7512.0100,Baker (Baking Products),00
7,Craft and Related Trades Workers,75,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",751,Food Processing and Related Trade Workers,7512,"Bakers, Pastry Cooks and Confectionery Makers",7512.0200,Mixing Machine Attendant,00
7,Craft and Related Trades Workers,75,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",751,Food Processing and Related Trade Workers,7512,"Bakers, Pastry Cooks and Confectionery Makers",7512.0300,Ovenman (Bakery Products),00
7,Craft and Related Trades Workers,75,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",751,Food Processing and Related Trade Workers,7512,"Bakers, Pastry Cooks and Confectionery Makers",7512.0400,Sweet Meat Maker,00
7,Craft and Related Trades Workers,75,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",751,Food Processing and Related Trade Workers,7512,"Bakers, Pastry Cooks and Confectionery Makers",7512.0500,Candy Maker,00
7,Craft and Related Trades Workers,75,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",751,Food Processing and Related Trade Workers,7512,"Bakers, Pastry Cooks and Confectionery Makers",7512.0600,Panman (Confectionery),00
7,Craft and Related Trades Workers,75,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",751,Food Processing and Related Trade Workers,7512,"Bakers, Pastry Cooks and Confectionery Makers",7512.0700,"Plate Worker, Confectionery",00
7,Craft and Related Trades Workers,75,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",751,Food Processing and Related Trade Workers,7512,"Bakers, Pastry Cooks and Confectionery Makers",7512.0800,Chocolate Maker,00
7,Craft and Related Trades Workers,75,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",751,Food Processing and Related Trade Workers,7512,"Bakers, Pastry Cooks and Confectionery Makers",7512.0900,Conche Operator (Sugar & Confectionery),00
7,Craft and Related Trades Workers,75,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",751,Food Processing and Related Trade Workers,7512,"Bakers, Pastry Cooks and Confectionery Makers",7512.1000,Yeast Maker (Beverage),00
7,Craft and Related Trades Workers,75,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",751,Food Processing and Related Trade Workers,7512,"Bakers, Pastry Cooks and Confectionery Makers",7512.9900,"Bakers, Pastry Cooks and Confectionery Makers, Other",00
7,Craft and Related Trades Workers,75,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",751,Food Processing and Related Trade Workers,7513,Dairy Products Makers,7513.0100,"Dairy Worker, General",00
7,Craft and Related Trades Workers,75,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",751,Food Processing and Related Trade Workers,7513,Dairy Products Makers,7513.0200,Separator Man,00
7,Craft and Related Trades Workers,75,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",751,Food Processing and Related Trade Workers,7513,Dairy Products Makers,7513.0300,Butter Maker,00
7,Craft and Related Trades Workers,75,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",751,Food Processing and Related Trade Workers,7513,Dairy Products Makers,7513.0400,Cheese Maker,00
7,Craft and Related Trades Workers,75,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",751,Food Processing and Related Trade Workers,7513,Dairy Products Makers,7513.0500,Ice-Cream Maker,00
7,Craft and Related Trades Workers,75,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",751,Food Processing and Related Trade Workers,7513,Dairy Products Makers,7513.9900,"Dairy Products Makers, Others",00
7,Craft and Related Trades Workers,75,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",751,Food Processing and Related Trade Workers,7514,"Fruits, Vegetables and Related Preservers",7514.0100,Oil Expeller Man,00
7,Craft and Related Trades Workers,75,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",751,Food Processing and Related Trade Workers,7514,"Fruits, Vegetables and Related Preservers",7514.0200,"Oil Crusher Operator, Animal-Driven",00
7,Craft and Related Trades Workers,75,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",751,Food Processing and Related Trade Workers,7514,"Fruits, Vegetables and Related Preservers",7514.0300,"Grinder, Hand (Food Grain)",00
7,Craft and Related Trades Workers,75,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",751,Food Processing and Related Trade Workers,7514,"Fruits, Vegetables and Related Preservers",7514.0400,"Pounder, Hand (Food Grain)",00
7,Craft and Related Trades Workers,75,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",751,Food Processing and Related Trade Workers,7514,"Fruits, Vegetables and Related Preservers",7514.0500,Parcher (Food Grain),00
7,Craft and Related Trades Workers,75,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",751,Food Processing and Related Trade Workers,7514,"Fruits, Vegetables and Related Preservers",7514.0600,"Washing Machine Attendant, Cleaner (Food Grain)",00
7,Craft and Related Trades Workers,75,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",751,Food Processing and Related Trade Workers,7514,"Fruits, Vegetables and Related Preservers",7514.0700,"Cook, General (Food Canning and Preserving)",00
7,Craft and Related Trades Workers,75,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",751,Food Processing and Related Trade Workers,7514,"Fruits, Vegetables and Related Preservers",7514.0800,Condiment Maker (Food Canning & Preserving),00
7,Craft and Related Trades Workers,75,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",751,Food Processing and Related Trade Workers,7514,"Fruits, Vegetables and Related Preservers",7514.0900,Cannery Worker (Can & Preservation),00
